year,reporterCode,partnerCode,reporter,partner,cmdCode,primaryValue,import_value,tradeFlow,refYear
2019,124,756,CAN,CHE,05,688989.13704428,656329.4025066469,Export,2019
2019,124,756,CAN,CHE,06,236911.74463886765,275249.56450737454,Export,2019
2019,124,756,CAN,CHE,07,36770.64092669667,32116.35825922112,Export,2019
2019,124,756,CAN,CHE,08,511727.0077162096,627108.5535046752,Export,2019
2019,124,578,CAN,NOR,01,16213.877743310895,15743.984717376445,Export,2019
2019,124,578,CAN,NOR,02,141566.6362273585,134604.99055308706,Export,2019
2019,124,578,CAN,NOR,03,90896.75605347149,85340.79889666043,Export,2019
2019,124,578,CAN,NOR,04,88338.20351630647,114334.25606162986,Export,2019
2019,124,578,CAN,NOR,05,1163276.6119712077,1111087.6094824178,Export,2019
2019,124,578,CAN,NOR,06,183438.50915561567,151915.21983496312,Export,2019
2019,124,578,CAN,NOR,07,899265.235654504,829597.0059870689,Export,2019
2019,124,578,CAN,NOR,08,209097.41045321905,226552.65864766805,Export,2019
2019,484,842,MEX,USA,01,41481.26030674878,31370.490749031294,Export,2019
2019,484,842,MEX,USA,02,397613.7542931634,350703.7005421512,Export,2019
2019,484,842,MEX,USA,03,127728.98896029605,111766.02234703099,Export,2019
2019,484,842,MEX,USA,04,1235034.3465383316,1453929.6576387016,Export,2019
2019,484,842,MEX,USA,05,1002731.1978047568,903832.8514244346,Export,2019
2019,484,842,MEX,USA,06,120507.96548146878,126095.72924869634,Export,2019
2019,484,842,MEX,USA,07,59020.385941271285,46102.419398881146,Export,2019
2019,484,842,MEX,USA,08,1686530.092928995,1170296.2482092474,Export,2019
2019,484,156,MEX,CHN,01,113091.42917222375,70342.63889040009,Export,2019
2019,484,156,MEX,CHN,02,28640.326050396372,19008.14276715249,Export,2019
2019,484,156,MEX,CHN,03,684666.6946742083,713094.5147555593,Export,2019
2019,484,156,MEX,CHN,04,2036051.139943351,2443270.2105399203,Export,2019
2019,484,156,MEX,CHN,05,54024.798296960886,71920.0616479924,Export,2019
2019,484,156,MEX,CHN,06,106648.79540256297,108749.74143575791,Export,2019
2019,484,156,MEX,CHN,07,149659.69971983292,159775.42415848805,Export,2019
2019,484,156,MEX,CHN,08,239027.22919801675,262138.2887683819,Export,2019
2019,484,276,MEX,DEU,01,133772.30268850978,163334.42774329087,Export,2019
2019,484,276,MEX,DEU,02,291432.4699180094,285905.4979319572,Export,2019
2019,484,276,MEX,DEU,03,51600.416849305344,51244.148996968564,Export,2019
2019,484,276,MEX,DEU,04,718735.9754162172,687523.9924272911,Export,2019
2019,484,276,MEX,DEU,05,227438.8835600425,284866.7419993723,Export,2019
2019,484,276,MEX,DEU,06,165917.00381916537,181839.2966310649,Export,2019
2019,484,276,MEX,DEU,07,908243.1345404398,890444.0310380236,Export,2019
2019,484,276,MEX,DEU,08,104186.29577055515,99052.34096108787,Export,2019
2019,484,250,MEX,FRA,01,16087.45689732202,15570.627654975026,Export,2019
2019,484,250,MEX,FRA,02,324379.9769799813,313038.3318523345,Export,2019
2019,484,250,MEX,FRA,03,160502.87876923598,170357.14794799782,Export,2019
2019,484,250,MEX,FRA,04,140317.48040844104,167698.4258326327,Export,2019
2019,484,250,MEX,FRA,05,247093.71385356408,221929.02967186773,Export,2019
2019,484,250,MEX,FRA,06,140540.89343022148,109398.67097042828,Export,2019
2019,484,250,MEX,FRA,07,87121.76715738566,86021.88946727551,Export,2019
2019,484,250,MEX,FRA,08,128043.58154182625,152026.24978879347,Export,2019
2019,484,392,MEX,JPN,01,102821.65002821584,117928.16836016644,Export,2019
2019,484,392,MEX,JPN,02,1787.4610613296459,1991.6532508596906,Export,2019
2019,484,392,MEX,JPN,03,13762.519701442907,15426.662512504863,Export,2019
2019,484,392,MEX,JPN,04,192106.07573004326,168042.2817545841,Export,2019
2019,484,392,MEX,JPN,05,119629.82067492405,91560.91891878373,Export,2019
2019,484,392,MEX,JPN,06,45013.701595519924,34876.13020013927,Export,2019
2019,484,392,MEX,JPN,07,128087.92469525008,139105.16896583472,Export,2019
2019,484,392,MEX,JPN,08,412409.4679567503,193706.25887750764,Export,2019
2019,484,76,MEX,BRA,01,3212310.4108648426,4677444.743698457,Export,2019
2019,484,76,MEX,BRA,02,161402.9899158729,199446.0842733255,Export,2019
2019,484,76,MEX,BRA,03,234759.38003436962,163339.4751520636,Export,2019
2019,484,76,MEX,BRA,04,246439.61142802422,246861.32287476413,Export,2019
2019,484,76,MEX,BRA,05,1121232.0857077788,984445.2198207976,Export,2019
2019,484,76,MEX,BRA,06,15606.590003261443,11925.12132139,Export,2019
2019,484,76,MEX,BRA,07,143310.72987370795,186593.74261988967,Export,2019
2019,484,76,MEX,BRA,08,10271.75670679628,12104.37697688827,Export,2019
2019,484,752,MEX,SWE,01,816690.1944229844,851100.3683840885,Export,2019
2019,484,752,MEX,SWE,02,794544.619946493,826134.8540743156,Export,2019
2019,484,752,MEX,SWE,03,46439.55120777957,59670.14053499269,Export,2019
2019,484,752,MEX,SWE,04,5475.634617692796,4487.621576172615,Export,2019
2019,484,752,MEX,SWE,05,508526.35967484553,478852.9686416164,Export,2019
2019,484,752,MEX,SWE,06,9592.167370162386,8447.980037993577,Export,2019
2019,484,752,MEX,SWE,07,30276.720317883806,35904.61755191584,Export,2019
2019,484,752,MEX,SWE,08,15364.660211116443,11612.372145683465,Export,2019
2019,76,250,BRA,FRA,01,22440.262129194227,12909.061411576768,Export,2019
2019,76,250,BRA,FRA,02,926409.430012477,1106707.5225093218,Export,2019
2019,76,250,BRA,FRA,03,241185.61393928778,211764.04201129338,Export,2019
2019,76,250,BRA,FRA,04,1565469.7867023614,1755081.4386669537,Export,2019
2019,76,250,BRA,FRA,05,132114.5357374081,163956.6662923519,Export,2019
2019,76,250,BRA,FRA,06,994417.3157545374,690688.8836232398,Export,2019
2019,76,250,BRA,FRA,07,91734.98874759772,79249.9312004352,Export,2019
2019,76,250,BRA,FRA,08,86215.23036450322,62667.826546097494,Export,2019
2019,76,124,BRA,CAN,01,29561.60991791633,24282.913862098852,Export,2019
2019,76,124,BRA,CAN,02,341826.4669400986,368040.1153572533,Export,2019
2019,76,124,BRA,CAN,03,1318411.3965354036,1042806.8911141817,Export,2019
2019,76,124,BRA,CAN,04,554081.4460781254,191387.90202035863,Export,2019
2019,76,124,BRA,CAN,05,782314.6003953381,901259.823914666,Export,2019
2019,76,124,BRA,CAN,06,66615.83541262214,78613.78806525082,Export,2019
2019,76,124,BRA,CAN,07,658619.8666723046,803075.2608804259,Export,2019
2019,76,124,BRA,CAN,08,452274.00905457325,347917.0023951944,Export,2019
2019,76,484,BRA,MEX,01,330895.34404825827,288171.98547143844,Export,2019
2019,76,484,BRA,MEX,02,120485.9088731795,77905.93890997503,Export,2019
2019,76,484,BRA,MEX,03,667819.2283345528,693449.8279125285,Export,2019
2019,76,484,BRA,MEX,04,264709.47797489574,385323.98475764727,Export,2019
2019,76,484,BRA,MEX,05,151591.38845392532,103622.51398688991,Export,2019
2019,76,484,BRA,MEX,06,167072.51151989694,122159.9848717845,Export,2019
2019,76,484,BRA,MEX,07,112015.46633503168,74537.46823814239,Export,2019
2019,76,484,BRA,MEX,08,65877.52727224107,70066.13092090846,Export,2019
2019,76,643,BRA,RUS,01,87975.2348964738,92980.59696136565,Export,2019
2019,76,643,BRA,RUS,02,246446.73114171784,305371.1908495404,Export,2019
2019,76,643,BRA,RUS,03,6869122.326066209,1074667.0993701895,Export,2019
2019,76,643,BRA,RUS,04,11928.28155902181,10625.613495165693,Export,2019
2019,76,643,BRA,RUS,05,298091.3595896378,252083.27022279866,Export,2019
2019,76,643,BRA,RUS,06,4640.1916985597545,6535.3106288391045,Export,2019
2019,76,643,BRA,RUS,07,617330.4133514581,661926.3307739564,Export,2019
2019,76,643,BRA,RUS,08,59857.7937905718,62227.16480286763,Export,2019
2019,76,724,BRA,ESP,01,876161.1827330424,940957.4091342404,Export,2019
2019,76,724,BRA,ESP,02,264741.8065269407,236534.8643707592,Export,2019
2019,76,724,BRA,ESP,03,20015.68590080565,24907.7808365242,Export,2019
2019,76,724,BRA,ESP,04,42150.12488225888,34021.89419786434,Export,2019
2019,76,724,BRA,ESP,05,511448.0148186879,563751.4142348355,Export,2019
2019,76,724,BRA,ESP,06,338052.96236158203,410526.7756373219,Export,2019
2019,76,724,BRA,ESP,07,276077.15873110085,227941.96380718576,Export,2019
2019,76,724,BRA,ESP,08,134893.16279771953,409660.2807756456,Export,2019
2019,76,756,BRA,CHE,01,59723.580684239605,58994.04912706806,Export,2019
2019,76,756,BRA,CHE,02,521763.15747571236,515905.39733178675,Export,2019
2019,76,756,BRA,CHE,03,241132.1044723043,147111.72051215408,Export,2019
2019,76,756,BRA,CHE,04,146941.72069873646,153704.0131716285,Export,2019
2019,76,756,BRA,CHE,05,1270030.7382410367,994166.197701538,Export,2019
2019,76,756,BRA,CHE,06,36793.05661959266,43567.38127319132,Export,2019
2019,76,756,BRA,CHE,07,275283.1063068161,712681.5232882709,Export,2019
2019,76,756,BRA,CHE,08,134699.59551210247,160758.88187701462,Export,2019
2019,643,842,RUS,USA,01,80865.61920821705,56396.382054938535,Export,2019
2019,643,842,RUS,USA,02,97645.8014654741,107413.17492862976,Export,2019
2019,643,842,RUS,USA,03,118331.81550196858,146233.2363949315,Export,2019
2019,643,842,RUS,USA,04,43590.962283077046,44461.79597552173,Export,2019
2019,643,842,RUS,USA,05,24086.91193951086,25700.837629480073,Export,2019
2019,643,842,RUS,USA,06,913015.4012904456,1845179.2205388853,Export,2019
2019,643,842,RUS,USA,07,72570.06653177146,86981.46241560204,Export,2019
2019,643,842,RUS,USA,08,15878.66441494215,61450.67790787426,Export,2019
2019,643,276,RUS,DEU,01,33319.67070351167,37517.82153349195,Export,2019
2019,643,276,RUS,DEU,02,582520.116521378,631181.6046140246,Export,2019
2019,643,276,RUS,DEU,03,29155.52002100393,31871.492683505654,Export,2019
2019,643,276,RUS,DEU,04,264283.64643994864,332142.0066565854,Export,2019
2019,643,276,RUS,DEU,05,470136.93277133926,562207.1802318443,Export,2019
2019,643,276,RUS,DEU,06,81490.79939097965,93821.41142090934,Export,2019
2019,643,276,RUS,DEU,07,675163.2744800581,215972.38338958687,Export,2019
2019,643,276,RUS,DEU,08,45810.52111370151,50880.72865234567,Export,2019
2019,643,826,RUS,GBR,01,81532.05137343003,75442.75355774532,Export,2019
2019,643,826,RUS,GBR,02,610308.6435493692,610470.4594080221,Export,2019
2019,643,826,RUS,GBR,03,25469.05578109267,28909.976143411113,Export,2019
2019,643,826,RUS,GBR,04,588336.1342081513,785708.4444979129,Export,2019
2019,643,826,RUS,GBR,05,75993.2686655195,47732.68937774324,Export,2019
2019,643,826,RUS,GBR,06,38631.84887834223,28181.86661891849,Export,2019
2019,643,826,RUS,GBR,07,260777.83908992977,251001.95721250595,Export,2019
2019,643,826,RUS,GBR,08,458497.0007337165,482853.9196764194,Export,2019
2019,643,356,RUS,IND,01,436544.1367304784,430473.3543559728,Export,2019
2019,643,356,RUS,IND,02,40461.98016493242,35682.00768354942,Export,2019
2019,643,356,RUS,IND,03,124632.31308858233,101879.16583169441,Export,2019
2019,643,356,RUS,IND,04,29280.024661866337,32451.90448151812,Export,2019
2019,643,356,RUS,IND,05,78310.88904531265,95137.28359216863,Export,2019
2019,643,356,RUS,IND,06,3138376.3309030505,3398972.415278146,Export,2019
2019,643,356,RUS,IND,07,20296.36681367731,65564.40880396565,Export,2019
2019,643,356,RUS,IND,08,1011097.7869144593,1062582.8396875428,Export,2019
2019,643,76,RUS,BRA,01,495681.256143086,432473.2173916067,Export,2019
2019,643,76,RUS,BRA,02,196936.9928402247,200362.52346341492,Export,2019
2019,643,76,RUS,BRA,03,34190.715865501756,47492.238283016995,Export,2019
2019,643,76,RUS,BRA,04,809131.2303318455,683968.7444559141,Export,2019
2019,643,76,RUS,BRA,05,283599.365097592,316741.59042130853,Export,2019
2019,643,76,RUS,BRA,06,134430.8941272343,128039.1063328989,Export,2019
2019,643,76,RUS,BRA,07,1315558.5508401187,1536401.1317136115,Export,2019
2019,643,76,RUS,BRA,08,1432283.0672948977,1023760.8831614732,Export,2019
2019,643,380,RUS,ITA,01,464559.9400876886,351517.71391196694,Export,2019
2019,643,380,RUS,ITA,02,161260.47333147872,44286.131164906976,Export,2019
2019,643,380,RUS,ITA,03,58133.34657662298,48327.395672680286,Export,2019
2019,643,380,RUS,ITA,04,1437155.7558356654,1441222.695352942,Export,2019
2019,643,380,RUS,ITA,05,76122.24299837783,63191.66989717913,Export,2019
2019,643,380,RUS,ITA,06,547643.0056435254,483628.43510487786,Export,2019
2019,643,380,RUS,ITA,07,111173.2216108709,96433.72753393202,Export,2019
2019,643,380,RUS,ITA,08,27849.125119627883,37989.23613523747,Export,2019
2019,643,410,RUS,KOR,01,69592.22380757346,81167.03610877378,Export,2019
2019,643,410,RUS,KOR,02,483251.52827396954,496460.90639627475,Export,2019
2019,643,410,RUS,KOR,03,122713.54273791744,151995.76603228797,Export,2019
2019,643,410,RUS,KOR,04,51310.79450642069,56927.301522079826,Export,2019
2019,643,410,RUS,KOR,05,64836.14966265092,67380.8510624523,Export,2019
2019,643,410,RUS,KOR,06,201647.52358918526,202051.54148221744,Export,2019
2019,643,410,RUS,KOR,07,107332.16122412396,135051.2035988731,Export,2019
2019,643,410,RUS,KOR,08,653254.9838428828,683130.0363930663,Export,2019
2019,643,578,RUS,NOR,01,54181.909560688575,46923.664566546206,Export,2019
2019,643,578,RUS,NOR,02,180188.3138177174,107394.85381461048,Export,2019
2019,643,578,RUS,NOR,03,109268.91875295578,131920.70616897952,Export,2019
2019,643,578,RUS,NOR,04,176980.6900367029,166020.28602644795,Export,2019
2019,643,578,RUS,NOR,05,113619.62356714674,113818.7643379091,Export,2019
2019,643,578,RUS,NOR,06,82416.86923023853,110870.9067249222,Export,2019
2019,643,578,RUS,NOR,07,445765.03986161965,394708.74903089413,Export,2019
2019,643,578,RUS,NOR,08,59827.24108989545,51056.93968204097,Export,2019
2019,380,842,ITA,USA,01,16036.0401898338,14306.37681253142,Export,2019
2019,380,842,ITA,USA,02,66417.20727157351,92296.59670320217,Export,2019
2019,380,842,ITA,USA,03,356765.78413448035,269692.05056580185,Export,2019
2019,380,842,ITA,USA,04,161024.94690562252,166763.04141361374,Export,2019
2019,380,842,ITA,USA,05,551816.7471254979,566011.3997467066,Export,2019
2019,380,842,ITA,USA,06,2241966.3444103315,2066764.784052296,Export,2019
2019,380,842,ITA,USA,07,20148.735110852227,20009.50483685961,Export,2019
2019,380,842,ITA,USA,08,248420.507048414,239838.23310962992,Export,2019
2019,380,156,ITA,CHN,01,4516811.688706628,5019745.877581837,Export,2019
2019,380,156,ITA,CHN,02,101422.98460346008,82334.71842722157,Export,2019
2019,380,156,ITA,CHN,03,41536.960908511064,59041.62085411269,Export,2019
2019,380,156,ITA,CHN,04,69677.68921696898,63109.65114868114,Export,2019
2019,380,156,ITA,CHN,05,218922.69472287523,236466.8020685277,Export,2019
2019,380,156,ITA,CHN,06,45059.775828010206,45380.295692612024,Export,2019
2019,380,156,ITA,CHN,07,25533.112788479688,30422.98331686504,Export,2019
2019,380,156,ITA,CHN,08,334499.52954563807,263912.9253319976,Export,2019
2019,380,276,ITA,DEU,01,460079.02526894456,561833.1451191525,Export,2019
2019,380,276,ITA,DEU,02,27970.028428457616,23558.19316145158,Export,2019
2019,380,276,ITA,DEU,03,1478519.83857363,1271676.326572572,Export,2019
2019,380,276,ITA,DEU,04,59188.67900979604,50382.752301712804,Export,2019
2019,380,276,ITA,DEU,05,18668.5133710037,62986.8818994629,Export,2019
2019,380,276,ITA,DEU,06,24170.380754008656,59802.32277340079,Export,2019
2019,380,276,ITA,DEU,07,122233.89625322307,117388.65030433585,Export,2019
2019,380,276,ITA,DEU,08,78748.879308125,80696.5201394708,Export,2019
2019,380,356,ITA,IND,01,89531.49671673343,111794.6175920534,Export,2019
2019,380,356,ITA,IND,02,1342980.7191336192,1212948.3583329385,Export,2019
2019,380,356,ITA,IND,03,339462.73051238945,376644.47525570134,Export,2019
2019,380,356,ITA,IND,04,300876.20438716887,322357.1261627383,Export,2019
2019,380,356,ITA,IND,05,196736.24330202976,150400.49015242868,Export,2019
2019,380,356,ITA,IND,06,481297.2504309891,492058.9759197471,Export,2019
2019,380,356,ITA,IND,07,7711.738260739174,10969.715875679687,Export,2019
2019,380,356,ITA,IND,08,223217.35435347733,201410.08670003898,Export,2019
2019,380,392,ITA,JPN,01,27352.271863229613,27079.404755971198,Export,2019
2019,380,392,ITA,JPN,02,199199.3183430634,194477.94702639975,Export,2019
2019,380,392,ITA,JPN,03,49695.880059332696,50033.89251357274,Export,2019
2019,380,392,ITA,JPN,04,515298.17281084077,450947.9142266606,Export,2019
2019,380,392,ITA,JPN,05,163150.52942488398,176684.61276954014,Export,2019
2019,380,392,ITA,JPN,06,70890.33674956343,76308.20877735503,Export,2019
2019,380,392,ITA,JPN,07,44249.907392211266,45115.55322443248,Export,2019
2019,380,392,ITA,JPN,08,391219.8365860836,362251.9174760953,Export,2019
2019,380,124,ITA,CAN,01,237052.90523240383,198556.73887744645,Export,2019
2019,380,124,ITA,CAN,02,59986.00432867167,68646.82544914677,Export,2019
2019,380,124,ITA,CAN,03,525318.899569716,423786.93640378094,Export,2019
2019,380,124,ITA,CAN,04,36620.27095501207,38447.97541889493,Export,2019
2019,380,124,ITA,CAN,05,342908.4430744524,285232.51863824204,Export,2019
2019,380,124,ITA,CAN,06,166503.96697769163,134042.13459227292,Export,2019
2019,380,124,ITA,CAN,07,168431.8110659867,193275.93753746935,Export,2019
2019,380,124,ITA,CAN,08,5011.68067880431,5796.138834645604,Export,2019
2019,380,410,ITA,KOR,01,97861.1184253377,120697.6953046909,Export,2019
2019,380,410,ITA,KOR,02,10148400.000218574,9528108.248869523,Export,2019
2019,380,410,ITA,KOR,03,147217.09125527102,190047.15037304556,Export,2019
2019,380,410,ITA,KOR,04,109271.7480068327,100532.66918099542,Export,2019
2019,380,410,ITA,KOR,05,43184.866070376505,38688.508102346874,Export,2019
2019,380,410,ITA,KOR,06,337485.2846620743,205908.4283106352,Export,2019
2019,380,410,ITA,KOR,07,52767.50230507439,31196.81545577299,Export,2019
2019,380,410,ITA,KOR,08,20066.90546620857,17225.78908120828,Export,2019
2019,380,710,ITA,ZAF,01,439492.21319970896,973588.9824081608,Export,2019
2019,380,710,ITA,ZAF,02,506222.98421944387,312434.7440378304,Export,2019
2019,380,710,ITA,ZAF,03,95541.64615121282,103468.24892671916,Export,2019
2019,380,710,ITA,ZAF,04,1179523.3977917894,973239.936375756,Export,2019
2019,380,710,ITA,ZAF,05,155872.86063124635,114457.36272055982,Export,2019
2019,380,710,ITA,ZAF,06,148156.98007620245,155305.26541155722,Export,2019
2019,380,710,ITA,ZAF,07,12559.631630254305,13394.766962419893,Export,2019
2019,380,710,ITA,ZAF,08,599084.9884280261,456941.71948665555,Export,2019
2019,380,756,ITA,CHE,01,393086.0533725726,441808.18797272566,Export,2019
2019,380,756,ITA,CHE,02,48255.59827396574,43771.114302009075,Export,2019
2019,380,756,ITA,CHE,03,1234625.8121836067,1073215.9842002157,Export,2019
2019,380,756,ITA,CHE,04,120846.12393083559,99531.36624659822,Export,2019
2019,380,756,ITA,CHE,05,936173.2350385316,1035590.2756760613,Export,2019
2019,380,756,ITA,CHE,06,48120.19192604524,45358.38512886078,Export,2019
2019,380,756,ITA,CHE,07,70069.07715670066,76786.75308305181,Export,2019
2019,380,756,ITA,CHE,08,5427651.568174128,5171499.072285753,Export,2019
2019,410,826,KOR,GBR,01,58936.42759150816,63834.64282860687,Export,2019
2019,410,826,KOR,GBR,02,79722.47611502043,66550.53740946153,Export,2019
2019,410,826,KOR,GBR,03,21000.236629527164,18015.97666987775,Export,2019
2019,410,826,KOR,GBR,04,216722.88444462715,215148.14961091444,Export,2019
2019,410,826,KOR,GBR,05,73031.02224030378,75235.2586284654,Export,2019
2019,410,826,KOR,GBR,06,16441029.30245443,20913370.376374174,Export,2019
2019,410,826,KOR,GBR,07,82482.26800407532,74343.07039441475,Export,2019
2019,410,826,KOR,GBR,08,21804.941410855547,23689.83333461543,Export,2019
2019,410,356,KOR,IND,01,58567.173966803755,69903.74099054058,Export,2019
2019,410,356,KOR,IND,02,317316.9457567447,266614.73326912115,Export,2019
2019,410,356,KOR,IND,03,45316.19943141776,49624.551994809124,Export,2019
2019,410,356,KOR,IND,04,86070.0411542425,94676.47190995366,Export,2019
2019,410,356,KOR,IND,05,51141.013352489936,67603.51692440144,Export,2019
2019,410,356,KOR,IND,06,57528.39216015826,60454.763778064626,Export,2019
2019,410,356,KOR,IND,07,47424.10782344047,35859.412221881554,Export,2019
2019,410,356,KOR,IND,08,161513.35902616027,140277.13700768506,Export,2019
2019,410,484,KOR,MEX,01,85135.63186486828,91569.89801624023,Export,2019
2019,410,484,KOR,MEX,02,34853.006169451604,32251.102073721006,Export,2019
2019,410,484,KOR,MEX,03,42098.07691543079,47178.24696411956,Export,2019
2019,410,484,KOR,MEX,04,243230.65187425792,203168.86232494327,Export,2019
2019,410,484,KOR,MEX,05,1200338.65695822,753563.0230941939,Export,2019
2019,410,484,KOR,MEX,06,24151.976498768723,25173.10548466307,Export,2019
2019,410,484,KOR,MEX,07,306032.1040695016,367339.72990691796,Export,2019
2019,410,484,KOR,MEX,08,1974052.8037052886,2094566.0136534856,Export,2019
2019,410,380,KOR,ITA,01,83048.97269170384,87011.32145998903,Export,2019
2019,410,380,KOR,ITA,02,76636.26906855249,164054.77011066984,Export,2019
2019,410,380,KOR,ITA,03,1626145.669461357,1991174.4645132003,Export,2019
2019,410,380,KOR,ITA,04,93809.6989526757,88642.84912641304,Export,2019
2019,410,380,KOR,ITA,05,163525.06991187058,203751.92210984317,Export,2019
2019,410,380,KOR,ITA,06,105250.89804321193,92744.65731313804,Export,2019
2019,410,380,KOR,ITA,07,392736.27915646695,376584.77553031105,Export,2019
2019,410,380,KOR,ITA,08,4449464.689437901,5516746.020934775,Export,2019
2019,410,528,KOR,NLD,01,338876.44789992954,307950.3777344833,Export,2019
2019,410,528,KOR,NLD,02,532255.8550566073,635467.6132243103,Export,2019
2019,410,528,KOR,NLD,03,796650.2355827566,828218.5608935157,Export,2019
2019,410,528,KOR,NLD,04,150650.16008899797,165808.28900347804,Export,2019
2019,410,528,KOR,NLD,05,356667.56963202084,347534.96326178464,Export,2019
2019,410,528,KOR,NLD,06,60868.33823028397,57998.867874960575,Export,2019
2019,410,528,KOR,NLD,07,767357.4927563616,661656.1900167076,Export,2019
2019,410,528,KOR,NLD,08,1612218.5597205425,1586085.7980175721,Export,2019
2019,36,842,AUS,USA,01,291970.1313549024,162310.80862650767,Export,2019
2019,36,842,AUS,USA,02,40550.34115242781,32763.6315719402,Export,2019
2019,36,842,AUS,USA,03,379748.1458531881,503986.3826273458,Export,2019
2019,36,842,AUS,USA,04,184639.3481353295,172260.85838891883,Export,2019
2019,36,842,AUS,USA,05,6981.126716080835,7935.060004397522,Export,2019
2019,36,842,AUS,USA,06,43643.86013082154,22655.095494052002,Export,2019
2019,36,842,AUS,USA,07,473125.4570505118,767684.8693757254,Export,2019
2019,36,842,AUS,USA,08,56367.20694798584,62246.33510452447,Export,2019
2019,36,392,AUS,JPN,01,54103.27597368264,52571.832568213686,Export,2019
2019,36,392,AUS,JPN,02,177313.8775950234,187414.57251299138,Export,2019
2019,36,392,AUS,JPN,03,164913.35312016195,479437.7495765426,Export,2019
2019,36,392,AUS,JPN,04,173541.9009396313,190694.09569824,Export,2019
2019,36,392,AUS,JPN,05,205456.06589551235,221816.42004333914,Export,2019
2019,36,392,AUS,JPN,06,14899.074937356674,14272.35430295941,Export,2019
2019,36,392,AUS,JPN,07,4953622.807132631,3730561.448919818,Export,2019
2019,36,392,AUS,JPN,08,166204.2485501951,124252.66664275936,Export,2019
2019,36,76,AUS,BRA,01,230666.89311163424,272255.97400182293,Export,2019
2019,36,76,AUS,BRA,02,4315148.697697231,3722492.934087355,Export,2019
2019,36,76,AUS,BRA,03,43884.131661010906,52333.40889605156,Export,2019
2019,36,76,AUS,BRA,04,126048.41421294698,105557.38929358737,Export,2019
2019,36,76,AUS,BRA,05,159208.56933297185,101845.62638834932,Export,2019
2019,36,76,AUS,BRA,06,875711.7446878644,843016.352731059,Export,2019
2019,36,76,AUS,BRA,07,116721.69092871677,123395.53297525586,Export,2019
2019,36,76,AUS,BRA,08,26242.323674255902,20356.0122464232,Export,2019
2019,36,643,AUS,RUS,01,132221.21010963226,121011.75923977533,Export,2019
2019,36,643,AUS,RUS,02,24207.81498281832,22082.6885043829,Export,2019
2019,36,643,AUS,RUS,03,496568.96905831713,476221.8903064352,Export,2019
2019,36,643,AUS,RUS,04,257727.53793834304,257892.9922015018,Export,2019
2019,36,643,AUS,RUS,05,27767.311515161746,26547.38549240293,Export,2019
2019,36,643,AUS,RUS,06,51091.709048312034,60181.34540218505,Export,2019
2019,36,643,AUS,RUS,07,219974.66061398957,224408.9570135818,Export,2019
2019,36,643,AUS,RUS,08,1648780.7634475864,1676938.1830091956,Export,2019
2019,36,752,AUS,SWE,01,185284.0410498832,169568.10729466393,Export,2019
2019,36,752,AUS,SWE,02,158655.56732654266,174680.44878093115,Export,2019
2019,36,752,AUS,SWE,03,991418.3455151487,1027612.6691161301,Export,2019
2019,36,752,AUS,SWE,04,10602.65354596793,9106.039201329688,Export,2019
2019,36,752,AUS,SWE,05,320646.9700803706,243100.7750050527,Export,2019
2019,36,752,AUS,SWE,06,136945.1088392014,127470.71680601173,Export,2019
2019,36,752,AUS,SWE,07,260320.19013987272,267079.76396673766,Export,2019
2019,36,752,AUS,SWE,08,51518.89656753009,52220.29820723745,Export,2019
2019,36,578,AUS,NOR,01,761582.2737194805,837997.1611976217,Export,2019
2019,36,578,AUS,NOR,02,170885.63222547615,198418.51458749548,Export,2019
2019,36,578,AUS,NOR,03,32515.33202276884,33042.617183502975,Export,2019
2019,36,578,AUS,NOR,04,12116625.021721594,5073486.412035903,Export,2019
2019,36,578,AUS,NOR,05,133083.18781683085,146906.771314839,Export,2019
2019,36,578,AUS,NOR,06,500579.1127162394,655692.6539998421,Export,2019
2019,36,578,AUS,NOR,07,20518.905120297215,18729.01869589853,Export,2019
2019,36,578,AUS,NOR,08,99933.06605050231,185786.17022890967,Export,2019
2019,710,356,ZAF,IND,01,203698.6421532169,207684.09468395478,Export,2019
2019,710,356,ZAF,IND,02,98165.85949725767,100873.59826021624,Export,2019
2019,710,356,ZAF,IND,03,293299.9760992509,319907.3007400949,Export,2019
2019,710,356,ZAF,IND,04,390046.49132347136,354889.33750386065,Export,2019
2019,710,356,ZAF,IND,05,57611.29024356511,50017.66965406142,Export,2019
2019,710,356,ZAF,IND,06,86047.20897531707,104255.18368147014,Export,2019
2019,710,356,ZAF,IND,07,635357.728004669,651048.4982057222,Export,2019
2019,710,356,ZAF,IND,08,538794.6586381542,411997.7593435667,Export,2019
2019,710,76,ZAF,BRA,01,44181.85747859281,44085.83141865691,Export,2019
2019,710,76,ZAF,BRA,02,28240.780429345094,28292.408393121656,Export,2019
2019,710,76,ZAF,BRA,03,245123.16469298166,143414.69837255526,Export,2019
2019,710,76,ZAF,BRA,04,43384.722446277876,55568.59236223239,Export,2019
2019,710,76,ZAF,BRA,05,51576.362430649715,39940.08979640846,Export,2019
2019,710,76,ZAF,BRA,06,29048.52205569274,30536.27045638255,Export,2019
2019,710,76,ZAF,BRA,07,371210.57918044616,504952.5612808065,Export,2019
2019,710,76,ZAF,BRA,08,1673956.8475145432,1984599.7163733563,Export,2019
2019,710,380,ZAF,ITA,01,120456.1483728503,129309.92608097948,Export,2019
2019,710,380,ZAF,ITA,02,720445.837546411,746247.9613495229,Export,2019
